time_tag,active,source,x_gse,y_gse,z_gse
2019-11-15 12:00:00.000,1,ACE,1505208,-216852,108426
2019-11-15 13:00:00.000,1,ACE,1505208,-216852,108426
2019-11-15 14:00:00.000,1,ACE,1505208,-216852,108426
2019-11-15 15:00:00.000,1,ACE,1505208,-216852,108426
2019-11-15 16:00:00.000,1,ACE,1505208,-216852,108426
2019-11-15 17:00:00.000,1,ACE,1505208,-216852,108426
2019-11-15 18:00:00.000,1,ACE,1505208,-216852,108426
2019-11-15 19:00:00.000,1,ACE,1505208,-216852,108426
2019-11-15 20:00:00.000,1,ACE,1505208,-216852,108426
2019-11-15 21:00:00.000,1,ACE,1505208,-216852,108426
2019-11-15 22:00:00.000,1,ACE,1505208,-216852,108426
2019-11-15 23:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 00:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 01:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 02:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 03:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 04:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 05:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 06:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 07:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 08:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 09:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 10:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 11:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 12:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 13:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 14:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 15:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 16:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 17:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 18:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 19:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 20:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 21:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 22:00:00.000,1,ACE,1505208,-223230,108426
2019-11-16 23:00:00.000,1,ACE,1505208,-223230,108426
2019-11-17 00:00:00.000,1,ACE,1505208,-223230,108426
2019-11-17 01:00:00.000,1,ACE,1505208,-223230,108426
2019-11-17 02:00:00.000,1,ACE,1505208,-223230,108426
2019-11-17 03:00:00.000,1,ACE,1505208,-229608,108426
2019-11-17 04:00:00.000,1,ACE,1505208,-229608,108426
2019-11-17 05:00:00.000,1,ACE,1505208,-229608,108426
2019-11-17 06:00:00.000,1,ACE,1505208,-229608,108426
2019-11-17 07:00:00.000,1,ACE,1505208,-229608,108426
2019-11-17 08:00:00.000,1,ACE,1505208,-229608,114804
2019-11-17 09:00:00.000,1,ACE,1505208,-229608,114804
2019-11-17 10:00:00.000,1,ACE,1505208,-229608,114804
2019-11-17 11:00:00.000,1,ACE,1505208,-229608,114804
2019-11-17 12:00:00.000,1,ACE,1505208,-229608,114804
2019-11-17 13:00:00.000,1,ACE,1505208,-229608,114804
2019-11-17 14:00:00.000,1,ACE,1505208,-229608,114804
2019-11-17 15:00:00.000,1,ACE,1505208,-229608,114804
2019-11-17 16:00:00.000,1,ACE,1505208,-229608,114804
2019-11-17 17:00:00.000,1,ACE,1505208,-229608,114804
2019-11-17 18:00:00.000,1,ACE,1505208,-229608,114804
2019-11-17 19:00:00.000,1,ACE,1505208,-229608,114804
2019-11-17 20:00:00.000,1,ACE,1505208,-229608,114804
2019-11-17 21:00:00.000,1,ACE,1505208,-229608,114804
2019-11-17 22:00:00.000,1,ACE,1505208,-229608,114804
2019-11-17 23:00:00.000,1,ACE,1505208,-229608,114804
2019-11-18 00:00:00.000,1,ACE,1505208,-229608,114804
2019-11-18 12:00:00.000,0,DSCOVR,1473037,250460,103390
2019-11-18 13:00:00.000,0,DSCOVR,1472319,252328,114244
2019-11-18 14:00:00.000,0,DSCOVR,1472480,252261,114073
2019-11-18 15:00:00.000,0,DSCOVR,1472642,252194,113901
2019-11-18 16:00:00.000,0,DSCOVR,1472803,252127,113729
2019-11-18 17:00:00.000,0,DSCOVR,1472964,252060,113556
2019-11-18 18:00:00.000,0,DSCOVR,1473126,251992,113384
2019-11-18 19:00:00.000,0,DSCOVR,1473288,251924,113211
2019-11-18 20:00:00.000,0,DSCOVR,1473449,251856,113038
2019-11-18 21:00:00.000,0,DSCOVR,1473611,251788,112864
2019-11-18 22:00:00.000,0,DSCOVR,1473773,251719,112691
2019-11-18 23:00:00.000,0,DSCOVR,1473936,251651,112517
2019-11-19 00:00:00.000,0,DSCOVR,1474098,251582,112342
2019-11-19 01:00:00.000,0,DSCOVR,1474260,251513,112168
2019-11-19 02:00:00.000,0,DSCOVR,1474423,251443,111993
2019-11-19 03:00:00.000,0,DSCOVR,1474585,251374,111818
2019-11-19 04:00:00.000,0,DSCOVR,1474748,251304,111643
2019-11-19 05:00:00.000,0,DSCOVR,1474910,251234,111468
2019-11-19 06:00:00.000,0,DSCOVR,1475073,251164,111292
2019-11-19 07:00:00.000,0,DSCOVR,1475236,251093,111116
2019-11-19 08:00:00.000,0,DSCOVR,1475399,251022,110940
2019-11-19 09:00:00.000,0,DSCOVR,1475562,250952,110763
2019-11-19 10:00:00.000,0,DSCOVR,1475725,250880,110586
2019-11-19 11:00:00.000,0,DSCOVR,1475888,250809,110409
2019-11-19 12:00:00.000,0,DSCOVR,1476051,250738,110232
2019-11-19 13:00:00.000,0,DSCOVR,1476214,250666,110055
2019-11-19 14:00:00.000,0,DSCOVR,1476378,250594,109877
2019-11-19 15:00:00.000,0,DSCOVR,1476541,250522,109699
2019-11-19 16:00:00.000,0,DSCOVR,1476704,250450,109520
2019-11-19 17:00:00.000,0,DSCOVR,1476868,250377,109342
2019-11-19 18:00:00.000,0,DSCOVR,1477031,250304,109163
2019-11-19 19:00:00.000,0,DSCOVR,1477194,250231,108984
2019-11-19 20:00:00.000,0,DSCOVR,1477358,250158,108805
2019-11-19 21:00:00.000,0,DSCOVR,1477521,250085,108625
2019-11-19 22:00:00.000,0,DSCOVR,1477685,250011,108445
2019-11-19 23:00:00.000,0,DSCOVR,1477848,249937,108265
2019-11-20 00:00:00.000,0,DSCOVR,1478012,249863,108085
2019-11-20 01:00:00.000,0,DSCOVR,1478175,249789,107904
2019-11-20 02:00:00.000,0,DSCOVR,1478339,249715,107723
2019-11-20 03:00:00.000,0,DSCOVR,1478502,249640,107542
2019-11-20 04:00:00.000,0,DSCOVR,1478666,249565,107361
2019-11-20 05:00:00.000,0,DSCOVR,1478829,249490,107179
2019-11-20 06:00:00.000,0,DSCOVR,1478993,249415,106997
2019-11-20 07:00:00.000,0,DSCOVR,1479156,249340,106815
2019-11-20 08:00:00.000,0,DSCOVR,1479320,249264,106632
2019-11-20 09:00:00.000,0,DSCOVR,1479483,249188,106450
2019-11-20 10:00:00.000,0,DSCOVR,1479646,249112,106267
2019-11-20 11:00:00.000,0,DSCOVR,1479810,249036,106084
2019-11-20 12:00:00.000,0,DSCOVR,1479973,248960,105900
2019-11-20 13:00:00.000,0,DSCOVR,1480136,248883,105716
2019-11-20 14:00:00.000,0,DSCOVR,1480299,248806,105532
2019-11-20 15:00:00.000,0,DSCOVR,1480462,248729,105348
2019-11-20 16:00:00.000,0,DSCOVR,1480625,248652,105164
2019-11-20 17:00:00.000,0,DSCOVR,1480788,248575,104979
2019-11-20 18:00:00.000,0,DSCOVR,1480951,248497,104794
2019-11-20 19:00:00.000,0,DSCOVR,1481114,248419,104609
2019-11-20 20:00:00.000,0,DSCOVR,1481277,248341,104423
2019-11-20 21:00:00.000,0,DSCOVR,1481439,248263,104238
2019-11-20 22:00:00.000,0,DSCOVR,1481602,248185,104052
2019-11-20 23:00:00.000,0,DSCOVR,1481765,248106,103865
2019-11-21 00:00:00.000,0,DSCOVR,1481927,248027,103679
2019-11-21 01:00:00.000,0,DSCOVR,1482089,247948,103492
2019-11-21 02:00:00.000,0,DSCOVR,1482251,247869,103305
2019-11-21 03:00:00.000,0,DSCOVR,1482414,247789,103118
2019-11-21 04:00:00.000,0,DSCOVR,1482576,247710,102930
2019-11-21 05:00:00.000,0,DSCOVR,1482738,247630,102743
2019-11-21 06:00:00.000,0,DSCOVR,1482899,247550,102555
2019-11-21 07:00:00.000,0,DSCOVR,1483061,247469,102366
2019-11-21 08:00:00.000,0,DSCOVR,1483222,247389,102178
2019-11-21 09:00:00.000,0,DSCOVR,1483384,247308,101989
2019-11-21 10:00:00.000,0,DSCOVR,1483545,247227,101800
2019-11-21 11:00:00.000,0,DSCOVR,1483706,247146,101611
2019-11-21 12:00:00.000,0,DSCOVR,1483867,247064,101421
2019-11-21 13:00:00.000,0,DSCOVR,1484028,246983,101231
2019-11-21 14:00:00.000,0,DSCOVR,1484189,246901,101041
2019-11-21 15:00:00.000,0,DSCOVR,1484349,246819,100851
2019-11-21 16:00:00.000,0,DSCOVR,1484510,246737,100661
2019-11-21 17:00:00.000,0,DSCOVR,1484670,246654,100470
2019-11-21 18:00:00.000,0,DSCOVR,1484830,246572,100279
2019-11-21 19:00:00.000,0,DSCOVR,1484990,246489,100088
2019-11-21 20:00:00.000,0,DSCOVR,1485150,246405,99896
2019-11-21 21:00:00.000,0,DSCOVR,1485309,246322,99704
2019-11-21 22:00:00.000,0,DSCOVR,1485469,246238,99512
2019-11-21 23:00:00.000,0,DSCOVR,1485628,246155,99320
2019-11-22 00:00:00.000,0,DSCOVR,1485787,246071,99128
2019-11-22 01:00:00.000,0,DSCOVR,1485945,245986,98935
2019-11-22 02:00:00.000,0,DSCOVR,1486104,245902,98742
2019-11-22 03:00:00.000,0,DSCOVR,1486262,245817,98549
2019-11-22 04:00:00.000,0,DSCOVR,1486421,245732,98355
2019-11-22 05:00:00.000,0,DSCOVR,1486579,245647,98161
2019-11-22 06:00:00.000,0,DSCOVR,1486736,245561,97967
2019-11-22 07:00:00.000,0,DSCOVR,1486894,245475,97773
2019-11-22 08:00:00.000,0,DSCOVR,1487051,245389,97579
2019-11-22 09:00:00.000,0,DSCOVR,1487208,245303,97384
2019-11-22 10:00:00.000,0,DSCOVR,1487365,245217,97189
2019-11-22 11:00:00.000,0,DSCOVR,1487522,245130,96994
2019-11-22 12:00:00.000,0,DSCOVR,1487678,245043,96799
2019-11-22 13:00:00.000,0,DSCOVR,1487834,244956,96603
2019-11-22 14:00:00.000,0,DSCOVR,1487990,244868,96407
2019-11-22 15:00:00.000,0,DSCOVR,1488146,244780,96211
2019-11-22 16:00:00.000,0,DSCOVR,1488301,244692,96014
2019-11-22 17:00:00.000,0,DSCOVR,1488457,244604,95818
2019-11-22 18:00:00.000,0,DSCOVR,1488612,244516,95621
2019-11-22 19:00:00.000,0,DSCOVR,1488766,244427,95424
2019-11-22 20:00:00.000,0,DSCOVR,1488921,244338,95226
2019-11-22 21:00:00.000,0,DSCOVR,1489075,244248,95029
2019-11-22 22:00:00.000,0,DSCOVR,1489229,244159,94831
2019-11-22 23:00:00.000,0,DSCOVR,1489382,244069,94633
2019-11-23 00:00:00.000,0,DSCOVR,1489535,243979,94435
2019-11-23 01:00:00.000,0,DSCOVR,1489688,243888,94236
2019-11-23 02:00:00.000,0,DSCOVR,1489841,243797,94037
2019-11-23 03:00:00.000,0,DSCOVR,1489994,243706,93838
2019-11-23 04:00:00.000,0,DSCOVR,1490146,243615,93639
2019-11-23 05:00:00.000,0,DSCOVR,1490298,243523,93440
2019-11-23 06:00:00.000,0,DSCOVR,1490449,243431,93240
2019-11-23 07:00:00.000,0,DSCOVR,1490600,243339,93040
2019-11-23 08:00:00.000,0,DSCOVR,1490751,243247,92840
2019-11-23 09:00:00.000,0,DSCOVR,1490902,243154,92639
2019-11-23 10:00:00.000,0,DSCOVR,1491052,243061,92439
2019-11-23 11:00:00.000,0,DSCOVR,1491202,242967,92238
2019-11-23 12:00:00.000,0,DSCOVR,1491352,242874,92037
2019-11-23 13:00:00.000,0,DSCOVR,1491501,242780,91835
2019-11-23 14:00:00.000,0,DSCOVR,1491650,242685,91634
2019-11-23 15:00:00.000,0,DSCOVR,1491799,242591,91432
2019-11-23 16:00:00.000,0,DSCOVR,1491947,242496,91230
2019-11-23 17:00:00.000,0,DSCOVR,1492096,242400,91028
2019-11-23 18:00:00.000,0,DSCOVR,1492243,242305,90825
2019-11-23 19:00:00.000,0,DSCOVR,1492391,242209,90622
2019-11-23 20:00:00.000,0,DSCOVR,1492538,242112,90419
2019-11-23 21:00:00.000,0,DSCOVR,1492684,242016,90216
2019-11-23 22:00:00.000,0,DSCOVR,1492831,241919,90013
2019-11-23 23:00:00.000,0,DSCOVR,1492977,241822,89809
2019-11-24 00:00:00.000,0,DSCOVR,1493122,241724,89605
2019-11-24 01:00:00.000,0,DSCOVR,1493268,241626,89401
2019-11-24 02:00:00.000,0,DSCOVR,1493412,241527,89197
2019-11-24 03:00:00.000,0,DSCOVR,1493557,241429,88992
2019-11-24 04:00:00.000,0,DSCOVR,1493701,241330,88788
2019-11-24 05:00:00.000,0,DSCOVR,1493845,241230,88583
2019-11-24 06:00:00.000,0,DSCOVR,1493988,241131,88377
2019-11-24 07:00:00.000,0,DSCOVR,1494131,241030,88172
2019-11-24 08:00:00.000,0,DSCOVR,1494274,240930,87966
2019-11-24 09:00:00.000,0,DSCOVR,1494417,240829,87760
2019-11-24 10:00:00.000,0,DSCOVR,1494558,240728,87554
2019-11-24 11:00:00.000,0,DSCOVR,1494700,240626,87348
2019-11-24 12:00:00.000,0,DSCOVR,1494841,240524,87142
2019-11-24 13:00:00.000,0,DSCOVR,1494982,240422,86935
2019-11-24 14:00:00.000,0,DSCOVR,1495122,240319,86728
2019-11-24 15:00:00.000,0,DSCOVR,1495262,240216,86521
2019-11-24 16:00:00.000,0,DSCOVR,1495402,240112,86313
2019-11-24 17:00:00.000,0,DSCOVR,1495541,240008,86106
2019-11-24 18:00:00.000,0,DSCOVR,1495680,239904,85898
2019-11-24 19:00:00.000,0,DSCOVR,1495818,239799,85690
2019-11-24 20:00:00.000,0,DSCOVR,1495956,239694,85482
2019-11-24 21:00:00.000,0,DSCOVR,1496094,239588,85273
2019-11-24 22:00:00.000,0,DSCOVR,1496231,239482,85065
2019-11-24 23:00:00.000,0,DSCOVR,1496368,239376,84856
2019-11-25 00:00:00.000,0,DSCOVR,1496504,239269,84647
2019-11-25 01:00:00.000,0,DSCOVR,1496640,239161,84437
2019-11-25 02:00:00.000,0,DSCOVR,1496776,239054,84228
2019-11-25 03:00:00.000,0,DSCOVR,1496911,238946,84018
2019-11-25 04:00:00.000,0,DSCOVR,1497046,238837,83808
2019-11-25 05:00:00.000,0,DSCOVR,1497180,238728,83598
2019-11-25 06:00:00.000,0,DSCOVR,1497314,238619,83388
2019-11-25 07:00:00.000,0,DSCOVR,1497448,238509,83177
2019-11-25 08:00:00.000,0,DSCOVR,1497581,238398,82966
2019-11-25 09:00:00.000,0,DSCOVR,1497713,238287,82756
2019-11-25 10:00:00.000,0,DSCOVR,1497845,238176,82544
2019-11-25 11:00:00.000,0,DSCOVR,1497977,238064,82333
2019-11-25 12:00:00.000,0,DSCOVR,1498109,237952,82121
2019-11-25 13:00:00.000,1,ACE,1486074,-255120,133938
2019-11-25 14:00:00.000,1,ACE,1486074,-255120,133938
2019-11-25 15:00:00.000,1,ACE,1486074,-255120,133938
2019-11-25 16:00:00.000,1,ACE,1486074,-255120,133938
2019-11-25 17:00:00.000,1,ACE,1479696,-255120,133938
2019-11-25 18:00:00.000,1,ACE,1479696,-255120,133938
2019-11-25 19:00:00.000,1,ACE,1479696,-255120,133938
2019-11-25 20:00:00.000,1,ACE,1479696,-255120,133938
2019-11-25 21:00:00.000,1,ACE,1479696,-255120,133938
2019-11-25 22:00:00.000,1,ACE,1479696,-255120,133938
2019-11-25 23:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 00:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 01:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 02:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 03:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 04:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 05:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 06:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 07:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 08:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 09:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 10:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 11:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 12:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 13:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 14:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 15:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 16:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 17:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 18:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 19:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 20:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 21:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 22:00:00.000,1,ACE,1479696,-255120,133938
2019-11-26 23:00:00.000,1,ACE,1479696,-255120,133938
2019-11-27 00:00:00.000,1,ACE,1479696,-255120,133938
2019-11-27 01:00:00.000,1,ACE,1479696,-255120,133938
2019-11-27 02:00:00.000,1,ACE,1479696,-255120,133938
2019-11-27 03:00:00.000,1,ACE,1479696,-255120,133938
2019-11-27 04:00:00.000,1,ACE,1479696,-255120,133938
2019-11-27 05:00:00.000,1,ACE,1479696,-255120,133938
2019-11-27 06:00:00.000,1,ACE,1479696,-255120,133938
2019-11-27 07:00:00.000,1,ACE,1479696,-255120,133938
2019-11-27 08:00:00.000,1,ACE,1479696,-255120,133938
2019-11-27 09:00:00.000,1,ACE,1479696,-255120,133938
2019-11-27 10:00:00.000,1,ACE,1479696,-255120,133938
2019-11-27 11:00:00.000,1,ACE,1479696,-255120,133938
2019-11-27 12:00:00.000,1,ACE,1479696,-255120,133938
2019-11-27 13:00:00.000,1,ACE,1479696,-255120,133938
2019-11-27 14:00:00.000,1,ACE,1479696,-255120,133938
2019-11-27 15:00:00.000,1,ACE,1473318,-255120,133938
2019-11-27 16:00:00.000,1,ACE,1473318,-255120,133938
2019-11-27 17:00:00.000,1,ACE,1473318,-255120,133938
2019-11-27 18:00:00.000,1,ACE,1473318,-255120,133938
2019-11-27 19:00:00.000,1,ACE,1473318,-255120,133938
2019-11-27 20:00:00.000,1,ACE,1473318,-255120,133938
2019-11-27 21:00:00.000,1,ACE,1473318,-255120,133938
2019-11-27 22:00:00.000,1,ACE,1473318,-255120,133938
2019-11-27 23:00:00.000,1,ACE,1473318,-255120,133938
2019-11-28 00:00:00.000,1,ACE,1473318,-255120,133938
2019-11-28 01:00:00.000,1,ACE,1473318,-255120,133938
2019-11-28 02:00:00.000,1,ACE,1473318,-255120,133938
2019-11-28 03:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 04:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 05:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 06:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 07:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 08:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 09:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 10:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 11:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 12:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 13:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 14:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 15:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 16:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 17:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 18:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 19:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 20:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 21:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 22:00:00.000,1,ACE,1473318,-255120,140316
2019-11-28 23:00:00.000,1,ACE,1473318,-255120,140316
2019-11-29 00:00:00.000,1,ACE,1473318,-255120,140316
2019-11-29 01:00:00.000,1,ACE,1473318,-255120,140316
2019-11-29 02:00:00.000,1,ACE,1473318,-255120,140316
2019-11-29 03:00:00.000,1,ACE,1473318,-255120,140316
2019-11-29 04:00:00.000,1,ACE,1473318,-255120,140316
2019-11-29 05:00:00.000,1,ACE,1473318,-255120,140316
2019-11-29 06:00:00.000,1,ACE,1473318,-255120,140316
2019-11-29 07:00:00.000,1,ACE,1473318,-255120,140316
2019-11-29 08:00:00.000,1,ACE,1473318,-255120,140316
2019-11-29 09:00:00.000,1,ACE,1466940,-255120,140316
2019-11-29 10:00:00.000,1,ACE,1466940,-255120,140316
2019-11-29 11:00:00.000,1,ACE,1466940,-255120,140316
2019-11-29 12:00:00.000,1,ACE,1466940,-255120,140316
2019-11-29 13:00:00.000,1,ACE,1466940,-255120,140316
2019-11-29 14:00:00.000,1,ACE,1466940,-255120,140316
2019-11-29 15:00:00.000,1,ACE,1466940,-255120,140316
2019-11-29 16:00:00.000,1,ACE,1466940,-255120,140316
2019-11-29 17:00:00.000,1,ACE,1466940,-255120,140316
2019-11-29 18:00:00.000,1,ACE,1466940,-255120,140316
2019-11-29 19:00:00.000,1,ACE,1466940,-255120,140316
2019-11-29 20:00:00.000,1,ACE,1466940,-255120,140316
2019-11-29 21:00:00.000,1,ACE,1466940,-255120,140316
2019-11-29 22:00:00.000,1,ACE,1466940,-255120,140316
2019-11-29 23:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 00:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 01:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 02:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 03:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 04:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 05:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 06:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 07:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 08:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 09:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 10:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 11:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 12:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 13:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 14:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 15:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 16:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 17:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 18:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 19:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 20:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 21:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 22:00:00.000,1,ACE,1466940,-255120,140316
2019-11-30 23:00:00.000,1,ACE,1466940,-255120,140316
2019-12-01 00:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 01:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 02:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 03:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 04:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 05:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 06:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 07:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 08:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 09:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 10:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 11:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 12:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 13:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 14:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 15:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 16:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 17:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 18:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 19:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 20:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 21:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 22:00:00.000,1,ACE,1460562,-255120,140316
2019-12-01 23:00:00.000,1,ACE,1460562,-255120,140316
2019-12-02 00:00:00.000,1,ACE,1460562,-255120,140316
2019-12-02 01:00:00.000,0,DSCOVR,1514342,210111,31692
2019-12-02 02:00:00.000,0,DSCOVR,1514412,209891,31450
2019-12-02 03:00:00.000,0,DSCOVR,1514482,209669,31209
2019-12-02 04:00:00.000,0,DSCOVR,1514552,209448,30968
2019-12-02 05:00:00.000,0,DSCOVR,1514621,209225,30726
2019-12-02 06:00:00.000,0,DSCOVR,1514690,209001,30485
2019-12-02 07:00:00.000,0,DSCOVR,1514759,208777,30243
2019-12-02 08:00:00.000,0,DSCOVR,1514828,208552,30002
2019-12-02 09:00:00.000,0,DSCOVR,1514896,208326,29760
2019-12-02 10:00:00.000,0,DSCOVR,1514965,208099,29518
2019-12-02 11:00:00.000,0,DSCOVR,1515033,207871,29277
2019-12-02 12:00:00.000,0,DSCOVR,1515100,207643,29035
2019-12-02 13:00:00.000,0,DSCOVR,1515164,207411,28840
2019-12-02 13:00:00.000,1,ACE,1460562,-255120,140316
2019-12-02 14:00:00.000,1,ACE,1454184,-255120,140316
2019-12-02 14:00:00.000,0,DSCOVR,1515231,207181,28598
2019-12-02 15:00:00.000,0,DSCOVR,1515298,206950,28356
2019-12-02 15:00:00.000,1,ACE,1454184,-255120,140316
2019-12-02 16:00:00.000,0,DSCOVR,1515365,206719,28114
2019-12-02 16:00:00.000,1,ACE,1454184,-255120,140316
2019-12-02 17:00:00.000,1,ACE,1454184,-255120,140316
2019-12-02 17:00:00.000,0,DSCOVR,1515432,206486,27872
2019-12-02 18:00:00.000,1,ACE,1454184,-255120,140316
2019-12-02 18:00:00.000,0,DSCOVR,1515499,206253,27631
2019-12-02 19:00:00.000,1,ACE,1454184,-255120,140316
2019-12-02 19:00:00.000,0,DSCOVR,1515565,206019,27389
2019-12-02 20:00:00.000,1,ACE,1454184,-255120,140316
2019-12-02 20:00:00.000,0,DSCOVR,1515631,205785,27147
2019-12-02 21:00:00.000,0,DSCOVR,1515697,205549,26905
2019-12-02 21:00:00.000,1,ACE,1454184,-255120,140316
2019-12-02 22:00:00.000,0,DSCOVR,1515763,205313,26663
2019-12-02 22:00:00.000,1,ACE,1454184,-255120,140316
2019-12-02 23:00:00.000,0,DSCOVR,1515828,205076,26421
2019-12-02 23:00:00.000,1,ACE,1454184,-255120,140316
2019-12-03 00:00:00.000,0,DSCOVR,1515893,204838,26179
2019-12-03 00:00:00.000,1,ACE,1454184,-255120,140316
2019-12-03 01:00:00.000,1,ACE,1454184,-255120,140316
2019-12-03 01:00:00.000,0,DSCOVR,1515959,204599,25936
